scheduler,dag_type,cluster,n_tasks,n_edges,ccr,edge_density,seed,makespan,speedup,efficiency,imbalance,slr,runtime_ms,seq_time,cp_length
HEFT,random,edge_cloud,30,254,0.5,0.6,1,102.97067428005306,2.94139105725952,0.73534776431488,1.0155565638798139,0.32515161562184486,1.7477080000389833,302.8770204873309,316.6851072940974
CPOP,random,edge_cloud,30,254,0.5,0.6,1,109.12686054470461,2.775458021751255,0.6938645054378137,1.157382076064676,0.3445910717972641,3.4578150000470487,302.8770204873309,316.6851072940974
HEFT-LC,random,edge_cloud,30,254,0.5,0.6,1,112.01897649916333,2.7038009983031146,0.6759502495757786,1.000231203570981,0.3537235377321806,1.827643000012813,302.8770204873309,316.6851072940974
Random,random,edge_cloud,30,254,0.5,0.6,1,1025.4635668070669,0.2953561982025198,0.07383904955062995,0.659834753962563,3.238117433336532,0.33073000003014386,302.8770204873309,316.6851072940974
HEFT,random,highly_hetero,30,254,0.5,0.6,1,85.17646608818443,3.5558768096079256,0.8889692024019814,1.0831154921811423,0.2689626513099121,1.726916999984951,302.8770204873309,316.6851072940974
CPOP,random,highly_hetero,30,254,0.5,0.6,1,87.87652471651813,3.446620374034878,0.8616550935087195,1.2024906511412752,0.27748865574189896,3.4453530000178034,302.8770204873309,316.6851072940974
HEFT-LC,random,highly_hetero,30,254,0.5,0.6,1,112.01068129046993,2.704001234506376,0.676000308626594,0.2672488030372623,0.35369734386166907,1.7829600000141,302.8770204873309,316.6851072940974
Random,random,highly_hetero,30,254,0.5,0.6,1,299.71728220843755,1.0105423960060333,0.25263559900150834,0.7466546706311942,0.9464205145905321,0.4103589999999713,302.8770204873309,316.6851072940974
HEFT,random,homogeneous,30,258,0.5,0.6,2,175.3533706243032,1.7446404624549265,0.43616011561373164,0.4774549709310493,0.6586194755260716,1.7693300000019008,305.9285856190145,266.24382840218914
CPOP,random,homogeneous,30,258,0.5,0.6,2,187.0541520890011,1.6355081253339538,0.40887703133348846,0.7853600289904626,0.7025670912695721,3.5728379999682147,305.9285856190145,266.24382840218914
HEFT-LC,random,homogeneous,30,258,0.5,0.6,2,208.44401615304042,1.467677466905073,0.36691936672626824,0.04153357354155239,0.782906471124521,1.8067319999772735,305.9285856190145,266.24382840218914
Random,random,homogeneous,30,258,0.5,0.6,2,273.56647658273886,1.1182970568635733,0.2795742642158933,0.2814439583871963,1.027503541488624,0.33150899997735905,305.9285856190145,266.24382840218914
HEFT,random,cpu_gpu,30,258,0.5,0.6,2,68.34203245183825,4.476433823278629,1.1191084558196573,1.3932979189390469,0.2566896399513925,1.7997299999592542,305.9285856190145,266.24382840218914
CPOP,random,cpu_gpu,30,258,0.5,0.6,2,68.17868596361474,4.487158725562428,1.121789681390607,1.1880512230742135,0.256076117793137,3.5111550000124225,305.9285856190145,266.24382840218914
HEFT-LC,random,cpu_gpu,30,258,0.5,0.6,2,73.46261202495256,4.164412034724571,1.0411030086811428,0.7682735089485571,0.27592230950788316,1.8088800000555239,305.9285856190145,266.24382840218914
Random,random,cpu_gpu,30,258,0.5,0.6,2,224.78343600914278,1.360992567115004,0.340248141778751,0.8204398498438716,0.8442766067410354,0.37356400002863666,305.9285856190145,266.24382840218914
HEFT,random,edge_cloud,30,258,0.5,0.6,2,93.30584863954557,3.2787718034789255,0.8196929508697314,1.0016523958895627,0.35045262532282,1.706328000011581,305.9285856190145,266.24382840218914
CPOP,random,edge_cloud,30,258,0.5,0.6,2,98.89599348178102,3.0934376090308833,0.7733594022577208,1.024340028984019,0.3714489611845135,3.613370999971721,305.9285856190145,266.24382840218914
HEFT-LC,random,edge_cloud,30,258,0.5,0.6,2,91.88501009771839,3.3294721880496483,0.8323680470124121,1.000066147138403,0.34511601883562343,1.7928640000377527,305.9285856190145,266.24382840218914
Random,random,edge_cloud,30,258,0.5,0.6,2,1049.8568220142752,0.2914002930723964,0.0728500732680991,0.8963500213600912,3.943215616732932,0.34029699997972784,305.9285856190145,266.24382840218914
HEFT,random,highly_hetero,30,258,0.5,0.6,2,94.25628199721487,3.2457103031928867,0.8114275757982217,0.9451575516706046,0.3540224108212225,1.8196089999946707,305.9285856190145,266.24382840218914
CPOP,random,highly_hetero,30,258,0.5,0.6,2,96.36303475982035,3.1747504256328676,0.7936876064082169,0.9219177445096789,0.36193528067157266,5.1651370000058705,305.9285856190145,266.24382840218914
HEFT-LC,random,highly_hetero,30,258,0.5,0.6,2,97.83026806521504,3.1271363318260375,0.7817840829565094,0.7430862443953746,0.3674461438311058,1.7718839999929514,305.9285856190145,266.24382840218914
Random,random,highly_hetero,30,258,0.5,0.6,2,314.68746471178497,0.9721664188283047,0.24304160470707617,0.9749517318559872,1.1819521473993255,0.37845299999617055,305.9285856190145,266.24382840218914
HEFT,random,homogeneous,30,268,0.5,0.6,3,221.80339437707252,1.3982251936336403,0.34955629840841007,0.7288930582265275,0.6497781734606144,1.8492250000008426,310.1310940514809,341.3524852578276
CPOP,random,homogeneous,30,268,0.5,0.6,3,219.86012758884146,1.4105836171961765,0.35264590429904413,1.1979437907667996,0.6440853284626842,3.432062000001679,310.1310940514809,341.3524852578276
HEFT-LC,random,homogeneous,30,268,0.5,0.6,3,291.1057715754789,1.065355359919647,0.26633883997991176,0.04819019974849122,0.8528010902150112,1.9015739999872494,310.1310940514809,341.3524852578276
Random,random,homogeneous,30,268,0.5,0.6,3,306.6028130190755,1.0115076603429136,0.2528769150857284,0.1704448785762496,0.8982000315231182,0.3767540000012559,310.1310940514809,341.3524852578276
HEFT,random,cpu_gpu,30,268,0.5,0.6,3,77.23800168298105,4.015265637301133,1.0038164093252833,1.1770831333301828,0.22627051220864047,1.7938269999717704,310.1310940514809,341.3524852578276
CPOP,random,cpu_gpu,30,268,0.5,0.6,3,72.71351574856592,4.265109324707592,1.066277331176898,1.1715491246191923,0.21301592602627323,3.5580029999664475,310.1310940514809,341.3524852578276
HEFT-LC,random,cpu_gpu,30,268,0.5,0.6,3,116.02593322054473,2.672946344348523,0.6682365860871308,0.20914016587081177,0.33990065469395647,1.8148649999716326,310.1310940514809,341.3524852578276
Random,random,cpu_gpu,30,268,0.5,0.6,3,247.90966132575602,1.2509842996556928,0.3127460749139232,0.805055970279227,0.7262570862447564,0.3468930000281034,310.1310940514809,341.3524852578276
HEFT,random,edge_cloud,30,268,0.5,0.6,3,109.06562311395528,2.843527458028144,0.710881864507036,1.0260376282796042,0.319510265266054,1.7623829999706686,310.1310940514809,341.3524852578276
CPOP,random,edge_cloud,30,268,0.5,0.6,3,114.55037240655076,2.7073774404747852,0.6768443601186963,1.171549124619192,0.33557796516416016,3.5813800000141782,310.1310940514809,341.3524852578276
HEFT-LC,random,edge_cloud,30,268,0.5,0.6,3,121.86734929583166,2.5448251385089296,0.6362062846272324,1.0006412611932167,0.3570132181805672,1.9220300000029056,310.1310940514809,341.3524852578276
Random,random,edge_cloud,30,268,0.5,0.6,3,1100.8900795102643,0.2817094093439774,0.07042735233599436,0.7584431180925842,3.225082948140099,0.345475000017359,310.1310940514809,341.3524852578276
HEFT,random,highly_hetero,30,268,0.5,0.6,3,89.13143262779414,3.479480637841467,0.8698701594603667,1.2018703653924725,0.26111259322009067,1.7770150000160356,310.1310940514809,341.3524852578276
CPOP,random,highly_hetero,30,268,0.5,0.6,3,89.13143262779414,3.479480637841467,0.8698701594603667,1.2018703653924725,0.26111259322009067,3.5325009999951362,310.1310940514809,341.3524852578276
HEFT-LC,random,highly_hetero,30,268,0.5,0.6,3,100.76335116105369,3.077816393341138,0.7694540983352846,0.6212271188951688,0.29518856757391393,1.771815000040533,310.1310940514809,341.3524852578276
Random,random,highly_hetero,30,268,0.5,0.6,3,319.09877323471943,0.9718968547188923,0.24297421367972308,0.8051002253405688,0.9348072359681234,0.37047300003223427,310.1310940514809,341.3524852578276
HEFT,random,homogeneous,30,242,0.5,0.6,4,169.46575526841264,1.7169242958906443,0.4292310739726611,0.10128787346615539,0.6519377409482091,1.6253619999702096,290.9598725417956,259.9416242138914
CPOP,random,homogeneous,30,242,0.5,0.6,4,181.61358691495306,1.602082077031207,0.40052051925780174,0.8914503714288363,0.6986706629389737,3.3758859999579727,290.9598725417956,259.9416242138914
HEFT-LC,random,homogeneous,30,242,0.5,0.6,4,189.14770148325388,1.538268084994708,0.384567021248677,0.08854673408115608,0.7276545341873176,1.6515979999667252,290.9598725417956,259.9416242138914
Random,random,homogeneous,30,242,0.5,0.6,4,258.70102621079434,1.1246954710752333,0.2811738677688083,0.3205348758880098,0.9952273976634223,0.3448869999829185,290.9598725417956,259.9416242138914
HEFT,random,cpu_gpu,30,242,0.5,0.6,4,62.21624352353808,4.676590164620236,1.169147541155059,1.0550662399431843,0.23934698304548496,1.6382069999849591,290.9598725417956,259.9416242138914
CPOP,random,cpu_gpu,30,242,0.5,0.6,4,67.6111567655049,4.303429884374392,1.075857471093598,1.112511473582726,0.2601013091688289,3.503309000052468,290.9598725417956,259.9416242138914
HEFT-LC,random,cpu_gpu,30,242,0.5,0.6,4,60.0058659953562,4.848857152804239,1.2122142882010598,1.0603860254377673,0.23084362182018509,1.6664500000160842,290.9598725417956,259.9416242138914
Random,random,cpu_gpu,30,242,0.5,0.6,4,196.2299478643435,1.482749578789779,0.37068739469744477,0.7846524080397677,0.7549000605723571,0.3548689999774979,290.9598725417956,259.9416242138914
HEFT,random,edge_cloud,30,242,0.5,0.6,4,99.68630391261284,2.918754744852987,0.7296886862132468,1.0061766757397328,0.38349496435625324,1.6519939999852795,290.9598725417956,259.9416242138914
CPOP,random,edge_cloud,30,242,0.5,0.6,4,95.42024967176948,3.049246606906306,0.7623116517265764,1.048678511384411,0.3670833786637169,3.4186420000423823,290.9598725417956,259.9416242138914
HEFT-LC,random,edge_cloud,30,242,0.5,0.6,4,107.42530592169528,2.7084853987186484,0.6771213496796621,1.0003254254726393,0.4132670411926834,1.780782000025738,290.9598725417956,259.9416242138914
Random,random,edge_cloud,30,242,0.5,0.6,4,995.8476748384202,0.2921730701324426,0.07304326753311065,0.7346101186718657,3.8310435192902887,0.31919200000629644,290.9598725417956,259.9416242138914
HEFT,random,highly_hetero,30,242,0.5,0.6,4,76.209787003358,3.817880668384169,0.9544701670960423,1.24498084215622,0.2931803909198061,1.6400839999732852,290.9598725417956,259.9416242138914
CPOP,random,highly_hetero,30,242,0.5,0.6,4,88.63241500379893,3.2827704461096388,0.8206926115274097,0.9739828615300743,0.3409704593169284,3.4590270000194323,290.9598725417956,259.9416242138914
HEFT-LC,random,highly_hetero,30,242,0.5,0.6,4,83.46668428011681,3.485940229341388,0.871485057335347,0.7047265864352131,0.32109780237210783,1.7068149999772686,290.9598725417956,259.9416242138914
Random,random,highly_hetero,30,242,0.5,0.6,4,257.6828911538755,1.1291392736200276,0.2822848184050069,0.5970607334022744,0.9913106141932957,0.31565399996225096,290.9598725417956,259.9416242138914
HEFT,random,homogeneous,30,256,0.5,0.6,5,202.29377058977286,1.4866911489246883,0.3716727872311721,0.7410096611608622,0.6617321903420651,1.6927849999888167,300.74835821841674,305.7033850585422
CPOP,random,homogeneous,30,256,0.5,0.6,5,212.06359075147907,1.418198933407993,0.35454973335199824,1.24605317133219,0.6936906855345055,3.425748000040585,300.74835821841674,305.7033850585422
HEFT-LC,random,homogeneous,30,256,0.5,0.6,5,252.7527730341913,1.1898914287192917,0.2974728571798229,0.06520268809446533,0.8267908874669122,1.7773410000359036,300.74835821841674,305.7033850585422
Random,random,homogeneous,30,256,0.5,0.6,5,283.47747678212454,1.0609250570180793,0.2652312642545198,0.4480216238508523,0.9272958385064614,0.36973999999645457,300.74835821841674,305.7033850585422
HEFT,random,cpu_gpu,30,256,0.5,0.6,5,73.56854247151827,4.08800212855719,1.0220005321392975,1.1289567190672698,0.24065334591381737,1.6903289999845583,300.74835821841674,305.7033850585422
CPOP,random,cpu_gpu,30,256,0.5,0.6,5,70.30214682737753,4.277939889330624,1.069484972332656,1.3437924202086848,0.22996849319779256,3.556027999991329,300.74835821841674,305.7033850585422
HEFT-LC,random,cpu_gpu,30,256,0.5,0.6,5,75.97944213474656,3.958285949047261,0.9895714872618152,0.8133261904129365,0.2485397475078547,1.7994269999803691,300.74835821841674,305.7033850585422
Random,random,cpu_gpu,30,256,0.5,0.6,5,206.22350725637193,1.4583611840357942,0.36459029600894854,0.6853641689143145,0.6745869275110582,0.3662949999920784,300.74835821841674,305.7033850585422
HEFT,random,edge_cloud,30,256,0.5,0.6,5,95.52344896253638,3.1484244076694523,0.7871061019173631,1.0024359855622487,0.3124710213602759,1.7235970000228917,300.74835821841674,305.7033850585422
CPOP,random,edge_cloud,30,256,0.5,0.6,5,105.39613188527765,2.8535047049523365,0.7133761762380841,1.1799050090002532,0.34476599552567694,3.558142000031239,300.74835821841674,305.7033850585422
HEFT-LC,random,edge_cloud,30,256,0.5,0.6,5,104.07692805596376,2.889673665778257,0.7224184164445643,1.0005851500456089,0.34045068894488373,1.737708999996812,300.74835821841674,305.7033850585422
Random,random,edge_cloud,30,256,0.5,0.6,5,1022.3137704361718,0.2941840038896297,0.07354600097240742,0.7400639355265402,3.3441362457939374,0.34292800000912393,300.74835821841674,305.7033850585422
HEFT,random,highly_hetero,30,256,0.5,0.6,5,92.31772497128256,3.2577531380021667,0.8144382845005417,1.326569377733225,0.30198463439848305,2.1383249999757936,300.74835821841674,305.7033850585422
CPOP,random,highly_hetero,30,256,0.5,0.6,5,95.97567554487892,3.13358938617509,0.7833973465437725,1.3110416882170355,0.3139503199367569,3.7316419999910977,300.74835821841674,305.7033850585422
HEFT-LC,random,highly_hetero,30,256,0.5,0.6,5,109.87753435776776,2.737123288907833,0.6842808222269583,0.647548937844251,0.3594253113576947,1.8227819999765416,300.74835821841674,305.7033850585422
Random,random,highly_hetero,30,256,0.5,0.6,5,270.49975104330997,1.1118248983906223,0.27795622459765557,0.7730213137989201,0.8848438200692781,0.36269299999958093,300.74835821841674,305.7033850585422
HEFT,random,homogeneous,30,258,0.5,0.6,6,198.71562841556715,1.5318673925968855,0.3829668481492214,0.2568411408291144,0.690830520639878,1.788298000008126,304.40599156920644,287.6474366412009
CPOP,random,homogeneous,30,258,0.5,0.6,6,215.13355078219072,1.4149628938045022,0.35374072345112556,0.9977681869973967,0.7479070673956295,3.715361999979905,304.40599156920644,287.6474366412009
HEFT-LC,random,homogeneous,30,258,0.5,0.6,6,213.9232153666506,1.4229684751487781,0.35574211878719453,0.059307056651427416,0.7436993628887757,1.8285670000182108,304.40599156920644,287.6474366412009
Random,random,homogeneous,30,258,0.5,0.6,6,288.25211822820097,1.0560407793021556,0.2640101948255389,0.20671599130192927,1.0021021622652397,0.3692939999950795,304.40599156920644,287.6474366412009
HEFT,random,cpu_gpu,30,258,0.5,0.6,6,79.53879994093695,3.8271383500285254,0.9567845875071314,1.1479851872685147,0.2765148922225587,1.6952500000115833,304.40599156920644,287.6474366412009
CPOP,random,cpu_gpu,30,258,0.5,0.6,6,78.1875833859858,3.8932779143007457,0.9733194785751864,1.193790857428764,0.2718174175266983,3.657277999991493,304.40599156920644,287.6474366412009
HEFT-LC,random,cpu_gpu,30,258,0.5,0.6,6,80.74153364711229,3.7701289264536215,0.9425322316134054,1.0007810204747767,0.28069616955365334,1.7466369999965536,304.40599156920644,287.6474366412009
Random,random,cpu_gpu,30,258,0.5,0.6,6,206.9271460249834,1.4710780939899202,0.36776952349748004,0.5936649048815795,0.7193776813769958,0.3647919999707483,304.40599156920644,287.6474366412009
HEFT,random,edge_cloud,30,258,0.5,0.6,6,95.61074340043214,3.1838052999369375,0.7959513249842344,1.004664062482624,0.33238865090146064,1.7150360000073306,304.40599156920644,287.6474366412009
CPOP,random,edge_cloud,30,258,0.5,0.6,6,102.81304711849504,2.960772004144276,0.740193001036069,1.0904490597922765,0.3574273016962068,3.8806700000009187,304.40599156920644,287.6474366412009
HEFT-LC,random,edge_cloud,30,258,0.5,0.6,6,112.13898120288344,2.7145421538873338,0.6786355384718334,1.000668345205828,0.3898487068485884,1.7562430000452878,304.40599156920644,287.6474366412009
Random,random,edge_cloud,30,258,0.5,0.6,6,1087.1223026584075,0.2800108054308366,0.07000270135770915,0.7249661067642168,3.7793568242863826,0.38711100000909937,304.40599156920644,287.6474366412009
HEFT,random,highly_hetero,30,258,0.5,0.6,6,98.24328406777073,3.098491611489895,0.7746229028724737,1.059067350943981,0.34154062075065594,1.7431769999802782,304.40599156920644,287.6474366412009
CPOP,random,highly_hetero,30,258,0.5,0.6,6,99.35938822056254,3.0636862506990483,0.7659215626747621,1.103424527135582,0.34542073234081755,3.6658900000361427,304.40599156920644,287.6474366412009
HEFT-LC,random,highly_hetero,30,258,0.5,0.6,6,103.77395531437578,2.9333563575468453,0.7333390893867113,1.0063352244442536,0.36076787794851434,1.7360070000336236,304.40599156920644,287.6474366412009
Random,random,highly_hetero,30,258,0.5,0.6,6,387.0707795753706,0.7864349561678354,0.19660873904195886,1.1370364181507557,1.345643069498951,0.32658000003493726,304.40599156920644,287.6474366412009
HEFT,random,homogeneous,30,261,0.5,0.6,7,168.6865137132199,1.737323648574505,0.43433091214362624,0.3975682698652854,0.7004076698776662,1.7116480000254342,293.0630694695645,240.84047186788067
